Product_ID,Promotion_ID,Discount_Value
BedCot_c645,PROMO_28ce,15.0
BedCot_d278,PROMO_28ce,15.0
BedCot_87ca,PROMO_28ce,15.0
BedCot_2397,PROMO_28ce,15.0
BedCot_4e8b,PROMO_28ce,15.0
BedCot_17f5,PROMO_28ce,15.0
BedPol_e8c9,PROMO_28ce,15.0
BedPol_2724,PROMO_28ce,15.0
BedPol_e207,PROMO_28ce,15.0
BedPol_3807,PROMO_28ce,15.0
BedPol_f406,PROMO_28ce,15.0
BedPol_d3de,PROMO_28ce,15.0
BedPol_5144,PROMO_28ce,15.0
BedPol_239e,PROMO_28ce,15.0
BedPol_5ab8,PROMO_28ce,15.0
BedLin_18f8,PROMO_28ce,15.0
BedLin_2f24,PROMO_28ce,15.0
BedLin_d846,PROMO_28ce,15.0
BedLin_8a26,PROMO_28ce,15.0
BedLin_b097,PROMO_28ce,15.0
BedLin_67d1,PROMO_28ce,15.0
BedLin_aa0f,PROMO_28ce,15.0
BedLin_5d3d,PROMO_28ce,15.0
BedLin_f732,PROMO_28ce,15.0
PilCot_3481,PROMO_28ce,15.0
PilCot_f078,PROMO_28ce,15.0
PilCot_b22a,PROMO_28ce,15.0
PilFea_8a5d,PROMO_28ce,15.0
PilFea_115c,PROMO_28ce,15.0
PilFea_56ac,PROMO_28ce,15.0
PilPol_3076,PROMO_28ce,15.0
PilPol_662f,PROMO_28ce,15.0
PilPol_a442,PROMO_28ce,15.0
BolCot_3050,PROMO_28ce,15.0
BolCot_31e6,PROMO_28ce,15.0
BolCot_21df,PROMO_28ce,15.0
BolFea_98d4,PROMO_28ce,15.0
BolFea_d1d6,PROMO_28ce,15.0
BolFea_b87f,PROMO_28ce,15.0
BolPol_f3ad,PROMO_28ce,15.0
BolPol_cfd7,PROMO_28ce,15.0
BolPol_82d7,PROMO_28ce,15.0
BlaCot_9ebb,PROMO_28ce,15.0
BlaCot_9781,PROMO_28ce,15.0
BlaCot_8a14,PROMO_28ce,15.0
BlaCot_503c,PROMO_28ce,15.0
BlaCot_ce6c,PROMO_28ce,15.0
BlaCot_b529,PROMO_28ce,15.0
BlaCot_572e,PROMO_28ce,15.0
BlaCot_9ef6,PROMO_28ce,15.0
BlaCot_6c4b,PROMO_28ce,15.0
BlaFla_769a,PROMO_28ce,15.0
BlaFla_ce8e,PROMO_28ce,15.0
BlaFla_4110,PROMO_28ce,15.0
BlaFla_f995,PROMO_28ce,15.0
BlaFla_1d9c,PROMO_28ce,15.0
BlaFla_78f1,PROMO_28ce,15.0
BlaFla_7645,PROMO_28ce,15.0
BlaFla_ad01,PROMO_28ce,15.0
BlaFla_5f55,PROMO_28ce,15.0
BlaFle_991d,PROMO_28ce,15.0
BlaFle_1485,PROMO_28ce,15.0
BlaFle_0f50,PROMO_28ce,15.0
BlaFle_c9a0,PROMO_28ce,15.0
BlaFle_394c,PROMO_28ce,15.0
BlaFle_7daf,PROMO_28ce,15.0
BlaFle_5881,PROMO_28ce,15.0
BlaFle_33f0,PROMO_28ce,15.0
BlaFle_9bda,PROMO_28ce,15.0
MatFoa_8cd2,PROMO_ba3a,8.0
MatFoa_4414,PROMO_ba3a,8.0
MatFoa_e09a,PROMO_ba3a,8.0
MatFoa_182e,PROMO_ba3a,8.0
MatFoa_28ad,PROMO_ba3a,8.0
MatFoa_13fa,PROMO_ba3a,8.0
MatSpr_56a3,PROMO_ba3a,8.0
MatSpr_06ac,PROMO_ba3a,8.0
MatSpr_ccc4,PROMO_ba3a,8.0
MatSpr_28ce,PROMO_ba3a,8.0
MatSpr_ba3a,PROMO_ba3a,8.0
MatSpr_acd0,PROMO_ba3a,8.0
MatPoc_1e64,PROMO_ba3a,8.0
MatPoc_27a0,PROMO_ba3a,8.0
MatPoc_6ee7,PROMO_ba3a,8.0
MatPoc_45de,PROMO_ba3a,8.0
MatPoc_2df5,PROMO_ba3a,8.0
MatPoc_f6cb,PROMO_ba3a,8.0
BedCot_2449,PROMO_ba3a,8.0
BedCot_6141,PROMO_ba3a,8.0
BedCot_4a29,PROMO_ba3a,8.0
BedCot_c645,PROMO_ba3a,8.0
BedCot_d278,PROMO_ba3a,8.0
BedCot_87ca,PROMO_ba3a,8.0
BedCot_2397,PROMO_ba3a,8.0
BedCot_4e8b,PROMO_ba3a,8.0
BedCot_17f5,PROMO_ba3a,8.0
BedPol_e8c9,PROMO_ba3a,8.0
BedPol_2724,PROMO_ba3a,8.0
BedPol_e207,PROMO_ba3a,8.0
BedPol_3807,PROMO_ba3a,8.0
BedPol_f406,PROMO_ba3a,8.0
BedPol_d3de,PROMO_ba3a,8.0
BedPol_5144,PROMO_ba3a,8.0
BedPol_239e,PROMO_ba3a,8.0
BedPol_5ab8,PROMO_ba3a,8.0
BedLin_18f8,PROMO_ba3a,8.0
BedLin_2f24,PROMO_ba3a,8.0
BedLin_d846,PROMO_ba3a,8.0
BedLin_8a26,PROMO_ba3a,8.0
BedLin_b097,PROMO_ba3a,8.0
BedLin_67d1,PROMO_ba3a,8.0
BedLin_aa0f,PROMO_ba3a,8.0
BedLin_5d3d,PROMO_ba3a,8.0
BedLin_f732,PROMO_ba3a,8.0
PilCot_3481,PROMO_ba3a,8.0
PilCot_f078,PROMO_ba3a,8.0
PilCot_b22a,PROMO_ba3a,8.0
PilFea_8a5d,PROMO_ba3a,8.0
PilFea_115c,PROMO_ba3a,8.0
PilFea_56ac,PROMO_ba3a,8.0
PilPol_3076,PROMO_ba3a,8.0
PilPol_662f,PROMO_ba3a,8.0
PilPol_a442,PROMO_ba3a,8.0
BolCot_3050,PROMO_ba3a,8.0
BolCot_31e6,PROMO_ba3a,8.0
BolCot_21df,PROMO_ba3a,8.0
BolFea_98d4,PROMO_ba3a,8.0
BolFea_d1d6,PROMO_ba3a,8.0
BolFea_b87f,PROMO_ba3a,8.0
BolPol_f3ad,PROMO_ba3a,8.0
BolPol_cfd7,PROMO_ba3a,8.0
BolPol_82d7,PROMO_ba3a,8.0
BlaCot_9ebb,PROMO_ba3a,8.0
BlaCot_9781,PROMO_ba3a,8.0
BlaCot_8a14,PROMO_ba3a,8.0
BlaCot_503c,PROMO_ba3a,8.0
BlaCot_ce6c,PROMO_ba3a,8.0
BlaCot_b529,PROMO_ba3a,8.0
BlaCot_572e,PROMO_ba3a,8.0
BlaCot_9ef6,PROMO_ba3a,8.0
BlaCot_6c4b,PROMO_ba3a,8.0
BlaFla_769a,PROMO_ba3a,8.0
BlaFla_ce8e,PROMO_ba3a,8.0
BlaFla_4110,PROMO_ba3a,8.0
BlaFla_f995,PROMO_ba3a,8.0
BlaFla_1d9c,PROMO_ba3a,8.0
BlaFla_78f1,PROMO_ba3a,8.0
BlaFla_7645,PROMO_ba3a,8.0
BlaFla_ad01,PROMO_ba3a,8.0
BlaFla_5f55,PROMO_ba3a,8.0
BlaFle_991d,PROMO_ba3a,8.0
BlaFle_1485,PROMO_ba3a,8.0
BlaFle_0f50,PROMO_ba3a,8.0
BlaFle_c9a0,PROMO_ba3a,8.0
BlaFle_394c,PROMO_ba3a,8.0
BlaFle_7daf,PROMO_ba3a,8.0
BlaFle_5881,PROMO_ba3a,8.0
BlaFle_33f0,PROMO_ba3a,8.0
BlaFle_9bda,PROMO_ba3a,8.0
MatFoa_8cd2,PROMO_acd0,0.0
MatFoa_4414,PROMO_acd0,0.0
MatFoa_e09a,PROMO_acd0,0.0
MatFoa_182e,PROMO_acd0,0.0
MatFoa_28ad,PROMO_acd0,0.0
MatFoa_13fa,PROMO_acd0,0.0
MatSpr_56a3,PROMO_acd0,0.0
MatSpr_06ac,PROMO_acd0,0.0
MatSpr_ccc4,PROMO_acd0,0.0
MatSpr_28ce,PROMO_acd0,0.0
MatSpr_ba3a,PROMO_acd0,0.0
MatSpr_acd0,PROMO_acd0,0.0
MatPoc_1e64,PROMO_acd0,0.0
MatPoc_27a0,PROMO_acd0,0.0
MatPoc_6ee7,PROMO_acd0,0.0
MatPoc_45de,PROMO_acd0,0.0
MatPoc_2df5,PROMO_acd0,0.0
MatPoc_f6cb,PROMO_acd0,0.0
BedCot_2449,PROMO_acd0,0.0
BedCot_6141,PROMO_acd0,0.0
BedCot_4a29,PROMO_acd0,0.0
BedCot_c645,PROMO_acd0,0.0
BedCot_d278,PROMO_acd0,0.0
BedCot_87ca,PROMO_acd0,0.0
BedCot_2397,PROMO_acd0,0.0
BedCot_4e8b,PROMO_acd0,0.0
BedCot_17f5,PROMO_acd0,0.0
BedPol_e8c9,PROMO_acd0,0.0
BedPol_2724,PROMO_acd0,0.0
BedPol_e207,PROMO_acd0,0.0
BedPol_3807,PROMO_acd0,0.0
BedPol_f406,PROMO_acd0,0.0
BedPol_d3de,PROMO_acd0,0.0
BedPol_5144,PROMO_acd0,0.0
BedPol_239e,PROMO_acd0,0.0
BedPol_5ab8,PROMO_acd0,0.0
BedLin_18f8,PROMO_acd0,0.0
BedLin_2f24,PROMO_acd0,0.0
BedLin_d846,PROMO_acd0,0.0
BedLin_8a26,PROMO_acd0,0.0
BedLin_b097,PROMO_acd0,0.0
BedLin_67d1,PROMO_acd0,0.0
BedLin_aa0f,PROMO_acd0,0.0
BedLin_5d3d,PROMO_acd0,0.0
BedLin_f732,PROMO_acd0,0.0
PilCot_3481,PROMO_acd0,0.0
PilCot_f078,PROMO_acd0,0.0
PilCot_b22a,PROMO_acd0,0.0
PilFea_8a5d,PROMO_acd0,0.0
PilFea_115c,PROMO_acd0,0.0
PilFea_56ac,PROMO_acd0,0.0
PilPol_3076,PROMO_acd0,0.0
PilPol_662f,PROMO_acd0,0.0
PilPol_a442,PROMO_acd0,0.0
BolCot_3050,PROMO_acd0,0.0
BolCot_31e6,PROMO_acd0,0.0
BolCot_21df,PROMO_acd0,0.0
BolFea_98d4,PROMO_acd0,0.0
BolFea_d1d6,PROMO_acd0,0.0
BolFea_b87f,PROMO_acd0,0.0
BolPol_f3ad,PROMO_acd0,0.0
BolPol_cfd7,PROMO_acd0,0.0
BolPol_82d7,PROMO_acd0,0.0
BlaCot_9ebb,PROMO_acd0,0.0
BlaCot_9781,PROMO_acd0,0.0
BlaCot_8a14,PROMO_acd0,0.0
BlaCot_503c,PROMO_acd0,0.0
BlaCot_ce6c,PROMO_acd0,0.0
BlaCot_b529,PROMO_acd0,0.0
BlaCot_572e,PROMO_acd0,0.0
BlaCot_9ef6,PROMO_acd0,0.0
BlaCot_6c4b,PROMO_acd0,0.0
BlaFla_769a,PROMO_acd0,0.0
BlaFla_ce8e,PROMO_acd0,0.0
BlaFla_4110,PROMO_acd0,0.0
BlaFla_f995,PROMO_acd0,0.0
BlaFla_1d9c,PROMO_acd0,0.0
BlaFla_78f1,PROMO_acd0,0.0
BlaFla_7645,PROMO_acd0,0.0
BlaFla_ad01,PROMO_acd0,0.0
BlaFla_5f55,PROMO_acd0,0.0
BlaFle_991d,PROMO_acd0,0.0
BlaFle_1485,PROMO_acd0,0.0
BlaFle_0f50,PROMO_acd0,0.0
BlaFle_c9a0,PROMO_acd0,0.0
BlaFle_394c,PROMO_acd0,0.0
BlaFle_7daf,PROMO_acd0,0.0
BlaFle_5881,PROMO_acd0,0.0
BlaFle_33f0,PROMO_acd0,0.0
BlaFle_9bda,PROMO_acd0,0.0
MatFoa_8cd2,PROMO_1e64,8.0
MatFoa_4414,PROMO_1e64,8.0
MatFoa_e09a,PROMO_1e64,8.0
MatFoa_182e,PROMO_1e64,8.0
MatFoa_28ad,PROMO_1e64,8.0
MatFoa_13fa,PROMO_1e64,8.0
MatSpr_56a3,PROMO_1e64,8.0
MatSpr_06ac,PROMO_1e64,8.0
MatSpr_ccc4,PROMO_1e64,8.0
MatSpr_28ce,PROMO_1e64,8.0
MatSpr_ba3a,PROMO_1e64,8.0
MatSpr_acd0,PROMO_1e64,8.0
MatPoc_1e64,PROMO_1e64,8.0
MatPoc_27a0,PROMO_1e64,8.0
MatPoc_6ee7,PROMO_1e64,8.0
MatPoc_45de,PROMO_1e64,8.0
MatPoc_2df5,PROMO_1e64,8.0
MatPoc_f6cb,PROMO_1e64,8.0
BedCot_2449,PROMO_27a0,0.0
BedCot_6141,PROMO_27a0,0.0
BedCot_4a29,PROMO_27a0,0.0
BedCot_c645,PROMO_27a0,0.0
BedCot_d278,PROMO_27a0,0.0
BedCot_87ca,PROMO_27a0,0.0
BedCot_2397,PROMO_27a0,0.0
BedCot_4e8b,PROMO_27a0,0.0
BedCot_17f5,PROMO_27a0,0.0
BedPol_e8c9,PROMO_27a0,0.0
BedPol_2724,PROMO_27a0,0.0
BedPol_e207,PROMO_27a0,0.0
BedPol_3807,PROMO_27a0,0.0
BedPol_f406,PROMO_27a0,0.0
BedPol_d3de,PROMO_27a0,0.0
BedPol_5144,PROMO_27a0,0.0
BedPol_239e,PROMO_27a0,0.0
BedPol_5ab8,PROMO_27a0,0.0
BedLin_18f8,PROMO_27a0,0.0
BedLin_2f24,PROMO_27a0,0.0
BedLin_d846,PROMO_27a0,0.0
BedLin_8a26,PROMO_27a0,0.0
BedLin_b097,PROMO_27a0,0.0
BedLin_67d1,PROMO_27a0,0.0
BedLin_aa0f,PROMO_27a0,0.0
BedLin_5d3d,PROMO_27a0,0.0
BedLin_f732,PROMO_27a0,0.0
MatFoa_8cd2,PROMO_6ee7,8.0
MatFoa_4414,PROMO_6ee7,8.0
MatFoa_e09a,PROMO_6ee7,8.0
MatFoa_182e,PROMO_6ee7,8.0
MatFoa_28ad,PROMO_6ee7,8.0
MatFoa_13fa,PROMO_6ee7,8.0
MatSpr_56a3,PROMO_6ee7,8.0
MatSpr_06ac,PROMO_6ee7,8.0
MatSpr_ccc4,PROMO_6ee7,8.0
MatSpr_28ce,PROMO_6ee7,8.0
MatSpr_ba3a,PROMO_6ee7,8.0
MatSpr_acd0,PROMO_6ee7,8.0
MatPoc_1e64,PROMO_6ee7,8.0
MatPoc_27a0,PROMO_6ee7,8.0
MatPoc_6ee7,PROMO_6ee7,8.0
MatPoc_45de,PROMO_6ee7,8.0
MatPoc_2df5,PROMO_6ee7,8.0
MatPoc_f6cb,PROMO_6ee7,8.0
MatFoa_8cd2,PROMO_45de,0.0
MatFoa_4414,PROMO_45de,0.0
MatFoa_e09a,PROMO_45de,0.0
MatFoa_182e,PROMO_45de,0.0
MatFoa_28ad,PROMO_45de,0.0
MatFoa_13fa,PROMO_45de,0.0
MatSpr_56a3,PROMO_45de,0.0
MatSpr_06ac,PROMO_45de,0.0
MatSpr_ccc4,PROMO_45de,0.0
MatSpr_28ce,PROMO_45de,0.0
MatSpr_ba3a,PROMO_45de,0.0
MatSpr_acd0,PROMO_45de,0.0
MatPoc_1e64,PROMO_45de,0.0
MatPoc_27a0,PROMO_45de,0.0
MatPoc_6ee7,PROMO_45de,0.0
MatPoc_45de,PROMO_45de,0.0
MatPoc_2df5,PROMO_45de,0.0
MatPoc_f6cb,PROMO_45de,0.0
BedCot_2449,PROMO_45de,0.0
BedCot_6141,PROMO_45de,0.0
BedCot_4a29,PROMO_45de,0.0
BedCot_c645,PROMO_45de,0.0
BedCot_d278,PROMO_45de,0.0
BedCot_87ca,PROMO_45de,0.0
BedCot_2397,PROMO_45de,0.0
BedCot_4e8b,PROMO_45de,0.0
BedCot_17f5,PROMO_45de,0.0
BedPol_e8c9,PROMO_45de,0.0
BedPol_2724,PROMO_45de,0.0
BedPol_e207,PROMO_45de,0.0
BedPol_3807,PROMO_45de,0.0
BedPol_f406,PROMO_45de,0.0
BedPol_d3de,PROMO_45de,0.0
BedPol_5144,PROMO_45de,0.0
BedPol_239e,PROMO_45de,0.0
BedPol_5ab8,PROMO_45de,0.0
BedLin_18f8,PROMO_45de,0.0
BedLin_2f24,PROMO_45de,0.0
BedLin_d846,PROMO_45de,0.0
BedLin_8a26,PROMO_45de,0.0
BedLin_b097,PROMO_45de,0.0
BedLin_67d1,PROMO_45de,0.0
BedLin_aa0f,PROMO_45de,0.0
BedLin_5d3d,PROMO_45de,0.0
BedLin_f732,PROMO_45de,0.0
PilCot_3481,PROMO_45de,0.0
PilCot_f078,PROMO_45de,0.0
PilCot_b22a,PROMO_45de,0.0
PilFea_8a5d,PROMO_45de,0.0
PilFea_115c,PROMO_45de,0.0
PilFea_56ac,PROMO_45de,0.0
PilPol_3076,PROMO_45de,0.0
PilPol_662f,PROMO_45de,0.0
PilPol_a442,PROMO_45de,0.0
BolCot_3050,PROMO_45de,0.0
BolCot_31e6,PROMO_45de,0.0
BolCot_21df,PROMO_45de,0.0
BolFea_98d4,PROMO_45de,0.0
BolFea_d1d6,PROMO_45de,0.0
BolFea_b87f,PROMO_45de,0.0
BolPol_f3ad,PROMO_45de,0.0
BolPol_cfd7,PROMO_45de,0.0
BolPol_82d7,PROMO_45de,0.0
BlaCot_9ebb,PROMO_45de,0.0
BlaCot_9781,PROMO_45de,0.0
BlaCot_8a14,PROMO_45de,0.0
BlaCot_503c,PROMO_45de,0.0
BlaCot_ce6c,PROMO_45de,0.0
BlaCot_b529,PROMO_45de,0.0
BlaCot_572e,PROMO_45de,0.0
BlaCot_9ef6,PROMO_45de,0.0
BlaCot_6c4b,PROMO_45de,0.0
BlaFla_769a,PROMO_45de,0.0
BlaFla_ce8e,PROMO_45de,0.0
BlaFla_4110,PROMO_45de,0.0
BlaFla_f995,PROMO_45de,0.0
BlaFla_1d9c,PROMO_45de,0.0
BlaFla_78f1,PROMO_45de,0.0
BlaFla_7645,PROMO_45de,0.0
BlaFla_ad01,PROMO_45de,0.0
BlaFla_5f55,PROMO_45de,0.0
BlaFle_991d,PROMO_45de,0.0
BlaFle_1485,PROMO_45de,0.0
BlaFle_0f50,PROMO_45de,0.0
BlaFle_c9a0,PROMO_45de,0.0
BlaFle_394c,PROMO_45de,0.0
BlaFle_7daf,PROMO_45de,0.0
BlaFle_5881,PROMO_45de,0.0
BlaFle_33f0,PROMO_45de,0.0
BlaFle_9bda,PROMO_45de,0.0
MatFoa_8cd2,PROMO_2df5,20.0
MatFoa_4414,PROMO_2df5,20.0
MatFoa_e09a,PROMO_2df5,20.0
MatFoa_182e,PROMO_2df5,20.0
MatFoa_28ad,PROMO_2df5,20.0
MatFoa_13fa,PROMO_2df5,20.0
MatSpr_56a3,PROMO_2df5,20.0
MatSpr_06ac,PROMO_2df5,20.0
MatSpr_ccc4,PROMO_2df5,20.0
MatSpr_28ce,PROMO_2df5,20.0
MatSpr_ba3a,PROMO_2df5,20.0
MatSpr_acd0,PROMO_2df5,20.0
MatPoc_1e64,PROMO_2df5,20.0
MatPoc_27a0,PROMO_2df5,20.0
MatPoc_6ee7,PROMO_2df5,20.0
MatPoc_45de,PROMO_2df5,20.0
MatPoc_2df5,PROMO_2df5,20.0
MatPoc_f6cb,PROMO_2df5,20.0
BedCot_2449,PROMO_2df5,20.0
BedCot_6141,PROMO_2df5,20.0
BedCot_4a29,PROMO_2df5,20.0
BedCot_c645,PROMO_2df5,20.0
BedCot_d278,PROMO_2df5,20.0
BedCot_87ca,PROMO_2df5,20.0
BedCot_2397,PROMO_2df5,20.0
BedCot_4e8b,PROMO_2df5,20.0
BedCot_17f5,PROMO_2df5,20.0
BedPol_e8c9,PROMO_2df5,20.0
BedPol_2724,PROMO_2df5,20.0
BedPol_e207,PROMO_2df5,20.0
BedPol_3807,PROMO_2df5,20.0
BedPol_f406,PROMO_2df5,20.0
BedPol_d3de,PROMO_2df5,20.0
BedPol_5144,PROMO_2df5,20.0
BedPol_239e,PROMO_2df5,20.0
BedPol_5ab8,PROMO_2df5,20.0
BedLin_18f8,PROMO_2df5,20.0
BedLin_2f24,PROMO_2df5,20.0
BedLin_d846,PROMO_2df5,20.0
BedLin_8a26,PROMO_2df5,20.0
BedLin_b097,PROMO_2df5,20.0
BedLin_67d1,PROMO_2df5,20.0
BedLin_aa0f,PROMO_2df5,20.0
BedLin_5d3d,PROMO_2df5,20.0
BedLin_f732,PROMO_2df5,20.0
PilCot_3481,PROMO_2df5,20.0
PilCot_f078,PROMO_2df5,20.0
PilCot_b22a,PROMO_2df5,20.0
PilFea_8a5d,PROMO_2df5,20.0
PilFea_115c,PROMO_2df5,20.0
PilFea_56ac,PROMO_2df5,20.0
PilPol_3076,PROMO_2df5,20.0
PilPol_662f,PROMO_2df5,20.0
PilPol_a442,PROMO_2df5,20.0
BolCot_3050,PROMO_2df5,20.0
BolCot_31e6,PROMO_2df5,20.0
BolCot_21df,PROMO_2df5,20.0
BolFea_98d4,PROMO_2df5,20.0
BolFea_d1d6,PROMO_2df5,20.0
BolFea_b87f,PROMO_2df5,20.0
BolPol_f3ad,PROMO_2df5,20.0
BolPol_cfd7,PROMO_2df5,20.0
BolPol_82d7,PROMO_2df5,20.0
BlaCot_9ebb,PROMO_2df5,20.0
BlaCot_9781,PROMO_2df5,20.0
BlaCot_8a14,PROMO_2df5,20.0
BlaCot_503c,PROMO_2df5,20.0
BlaCot_ce6c,PROMO_2df5,20.0
BlaCot_b529,PROMO_2df5,20.0
BlaCot_572e,PROMO_2df5,20.0
BlaCot_9ef6,PROMO_2df5,20.0
BlaCot_6c4b,PROMO_2df5,20.0
BlaFla_769a,PROMO_2df5,20.0
BlaFla_ce8e,PROMO_2df5,20.0
BlaFla_4110,PROMO_2df5,20.0
BlaFla_f995,PROMO_2df5,20.0
BlaFla_1d9c,PROMO_2df5,20.0
BlaFla_78f1,PROMO_2df5,20.0
BlaFla_7645,PROMO_2df5,20.0
BlaFla_ad01,PROMO_2df5,20.0
BlaFla_5f55,PROMO_2df5,20.0
BlaFle_991d,PROMO_2df5,20.0
BlaFle_1485,PROMO_2df5,20.0
BlaFle_0f50,PROMO_2df5,20.0
BlaFle_c9a0,PROMO_2df5,20.0
BlaFle_394c,PROMO_2df5,20.0
BlaFle_7daf,PROMO_2df5,20.0
BlaFle_5881,PROMO_2df5,20.0
BlaFle_33f0,PROMO_2df5,20.0
BlaFle_9bda,PROMO_2df5,20.0
MatFoa_8cd2,PROMO_f6cb,0.0
MatFoa_4414,PROMO_f6cb,0.0
MatFoa_e09a,PROMO_f6cb,0.0
MatFoa_182e,PROMO_f6cb,0.0
MatFoa_28ad,PROMO_f6cb,0.0
MatFoa_13fa,PROMO_f6cb,0.0
MatSpr_56a3,PROMO_f6cb,0.0
MatSpr_06ac,PROMO_f6cb,0.0
MatSpr_ccc4,PROMO_f6cb,0.0
MatSpr_28ce,PROMO_f6cb,0.0
MatSpr_ba3a,PROMO_f6cb,0.0
MatSpr_acd0,PROMO_f6cb,0.0
MatPoc_1e64,PROMO_f6cb,0.0
MatPoc_27a0,PROMO_f6cb,0.0
MatPoc_6ee7,PROMO_f6cb,0.0
MatPoc_45de,PROMO_f6cb,0.0
MatPoc_2df5,PROMO_f6cb,0.0
MatPoc_f6cb,PROMO_f6cb,0.0
BedCot_2449,PROMO_f6cb,0.0
BedCot_6141,PROMO_f6cb,0.0
BedCot_4a29,PROMO_f6cb,0.0
BedCot_c645,PROMO_f6cb,0.0
BedCot_d278,PROMO_f6cb,0.0
BedCot_87ca,PROMO_f6cb,0.0
BedCot_2397,PROMO_f6cb,0.0
BedCot_4e8b,PROMO_f6cb,0.0
BedCot_17f5,PROMO_f6cb,0.0
BedPol_e8c9,PROMO_f6cb,0.0
BedPol_2724,PROMO_f6cb,0.0
BedPol_e207,PROMO_f6cb,0.0
BedPol_3807,PROMO_f6cb,0.0
BedPol_f406,PROMO_f6cb,0.0
BedPol_d3de,PROMO_f6cb,0.0
BedPol_5144,PROMO_f6cb,0.0
BedPol_239e,PROMO_f6cb,0.0
BedPol_5ab8,PROMO_f6cb,0.0
BedLin_18f8,PROMO_f6cb,0.0
BedLin_2f24,PROMO_f6cb,0.0
BedLin_d846,PROMO_f6cb,0.0
BedLin_8a26,PROMO_f6cb,0.0
BedLin_b097,PROMO_f6cb,0.0
BedLin_67d1,PROMO_f6cb,0.0
BedLin_aa0f,PROMO_f6cb,0.0
BedLin_5d3d,PROMO_f6cb,0.0
BedLin_f732,PROMO_f6cb,0.0
PilCot_3481,PROMO_f6cb,0.0
PilCot_f078,PROMO_f6cb,0.0
PilCot_b22a,PROMO_f6cb,0.0
PilFea_8a5d,PROMO_f6cb,0.0
PilFea_115c,PROMO_f6cb,0.0
PilFea_56ac,PROMO_f6cb,0.0
PilPol_3076,PROMO_f6cb,0.0
PilPol_662f,PROMO_f6cb,0.0
PilPol_a442,PROMO_f6cb,0.0
BolCot_3050,PROMO_f6cb,0.0
BolCot_31e6,PROMO_f6cb,0.0
BolCot_21df,PROMO_f6cb,0.0
BolFea_98d4,PROMO_f6cb,0.0
BolFea_d1d6,PROMO_f6cb,0.0
BolFea_b87f,PROMO_f6cb,0.0
BolPol_f3ad,PROMO_f6cb,0.0
BolPol_cfd7,PROMO_f6cb,0.0
BolPol_82d7,PROMO_f6cb,0.0
BlaCot_9ebb,PROMO_f6cb,0.0
BlaCot_9781,PROMO_f6cb,0.0
BlaCot_8a14,PROMO_f6cb,0.0
BlaCot_503c,PROMO_f6cb,0.0
BlaCot_ce6c,PROMO_f6cb,0.0
BlaCot_b529,PROMO_f6cb,0.0
BlaCot_572e,PROMO_f6cb,0.0
BlaCot_9ef6,PROMO_f6cb,0.0
BlaCot_6c4b,PROMO_f6cb,0.0
BlaFla_769a,PROMO_f6cb,0.0
BlaFla_ce8e,PROMO_f6cb,0.0
BlaFla_4110,PROMO_f6cb,0.0
BlaFla_f995,PROMO_f6cb,0.0
BlaFla_1d9c,PROMO_f6cb,0.0
BlaFla_78f1,PROMO_f6cb,0.0
BlaFla_7645,PROMO_f6cb,0.0
BlaFla_ad01,PROMO_f6cb,0.0
BlaFla_5f55,PROMO_f6cb,0.0
BlaFle_991d,PROMO_f6cb,0.0
BlaFle_1485,PROMO_f6cb,0.0
BlaFle_0f50,PROMO_f6cb,0.0
BlaFle_c9a0,PROMO_f6cb,0.0
BlaFle_394c,PROMO_f6cb,0.0
BlaFle_7daf,PROMO_f6cb,0.0
BlaFle_5881,PROMO_f6cb,0.0
BlaFle_33f0,PROMO_f6cb,0.0
BlaFle_9bda,PROMO_f6cb,0.0
MatFoa_8cd2,PROMO_2449,10.0
MatFoa_4414,PROMO_2449,10.0
MatFoa_e09a,PROMO_2449,10.0
MatFoa_182e,PROMO_2449,10.0
MatFoa_28ad,PROMO_2449,10.0
MatFoa_13fa,PROMO_2449,10.0
MatSpr_56a3,PROMO_2449,10.0
MatSpr_06ac,PROMO_2449,10.0
MatSpr_ccc4,PROMO_2449,10.0
MatSpr_28ce,PROMO_2449,10.0
MatSpr_ba3a,PROMO_2449,10.0
MatSpr_acd0,PROMO_2449,10.0
MatPoc_1e64,PROMO_2449,10.0
MatPoc_27a0,PROMO_2449,10.0
MatPoc_6ee7,PROMO_2449,10.0
MatPoc_45de,PROMO_2449,10.0
MatPoc_2df5,PROMO_2449,10.0
MatPoc_f6cb,PROMO_2449,10.0
BedCot_2449,PROMO_2449,10.0
BedCot_6141,PROMO_2449,10.0
BedCot_4a29,PROMO_2449,10.0
BedCot_c645,PROMO_2449,10.0
BedCot_d278,PROMO_2449,10.0
BedCot_87ca,PROMO_2449,10.0
BedCot_2397,PROMO_2449,10.0
BedCot_4e8b,PROMO_2449,10.0
BedCot_17f5,PROMO_2449,10.0
BedPol_e8c9,PROMO_2449,10.0
BedPol_2724,PROMO_2449,10.0
BedPol_e207,PROMO_2449,10.0
BedPol_3807,PROMO_2449,10.0
BedPol_f406,PROMO_2449,10.0
BedPol_d3de,PROMO_2449,10.0
BedPol_5144,PROMO_2449,10.0
BedPol_239e,PROMO_2449,10.0
BedPol_5ab8,PROMO_2449,10.0
BedLin_18f8,PROMO_2449,10.0
BedLin_2f24,PROMO_2449,10.0
BedLin_d846,PROMO_2449,10.0
BedLin_8a26,PROMO_2449,10.0
BedLin_b097,PROMO_2449,10.0
