,Order_Items_ID,Order_ID,Product_ID,Quantity,Unit_Price,Total_Amount
2308,ORIT_cc06da,ORD_cc06da,MatSpr_ba3a,1,8000.0,8000.0
2309,ORIT_fa7880,ORD_fa7880,PilPol_a442,1,180.0,180.0
2310,ORIT_7ca117,ORD_7ca117,MatSpr_ccc4,1,6000.0,6000.0
2311,ORIT_85a0d8,ORD_85a0d8,MatPoc_45de,3,13000.0,39000.0
2312,ORIT_fcda03,ORD_fcda03,BlaCot_ce6c,1,2000.0,2000.0
2313,ORIT_13220b,ORD_13220b,MatPoc_45de,2,13000.0,26000.0
2314,ORIT_164079,ORD_164079,MatFoa_28ad,2,7500.0,15000.0
2315,ORIT_a1b559,ORD_a1b559,MatPoc_45de,1,13000.0,13000.0
2316,ORIT_de8346,ORD_de8346,MatSpr_ba3a,1,8000.0,8000.0
2317,ORIT_5d54b7,ORD_5d54b7,BedCot_4e8b,2,1500.0,3000.0
2318,ORIT_ed1351,ORD_ed1351,BolFea_b87f,1,700.0,700.0
2319,ORIT_08c847,ORD_08c847,MatSpr_ba3a,1,8000.0,8000.0
2320,ORIT_a971b7,ORD_a971b7,MatPoc_45de,2,13000.0,26000.0
2321,ORIT_d12c94,ORD_d12c94,MatSpr_acd0,1,8000.0,8000.0
2322,ORIT_44e11a,ORD_44e11a,MatPoc_2df5,1,17500.0,17500.0
2323,ORIT_974fd8,ORD_974fd8,BedPol_5ab8,1,600.0,600.0
2324,ORIT_8d2d53,ORD_8d2d53,BedCot_4a29,1,800.0,800.0
2325,ORIT_eb5de9,ORD_eb5de9,MatSpr_28ce,1,6000.0,6000.0
2326,ORIT_dfab07,ORD_dfab07,PilPol_662f,1,180.0,180.0
2327,ORIT_ffa1c5,ORD_ffa1c5,BedCot_4e8b,1,1500.0,1500.0
2328,ORIT_7dfdb1,ORD_7dfdb1,BedCot_2397,1,1500.0,1500.0
2329,ORIT_fea99e,ORD_fea99e,BedCot_17f5,1,1500.0,1500.0
2330,ORIT_b91cda,ORD_b91cda,BolPol_82d7,1,220.0,220.0
2331,ORIT_6ee059,ORD_6ee059,PilPol_a442,1,180.0,180.0
2332,ORIT_73c3d2,ORD_73c3d2,BolPol_cfd7,1,220.0,220.0
2333,ORIT_a17f8c,ORD_a17f8c,MatPoc_45de,1,13000.0,13000.0
2334,ORIT_7cdf72,ORD_7cdf72,BedCot_17f5,1,1500.0,1500.0
2335,ORIT_76998d,ORD_76998d,MatFoa_28ad,1,7500.0,7500.0
2336,ORIT_8f483e,ORD_8f483e,MatSpr_56a3,1,4000.0,4000.0
2337,ORIT_f1933e,ORD_f1933e,BedCot_2449,2,800.0,1600.0
2338,ORIT_f10f8c,ORD_f10f8c,MatSpr_56a3,1,4000.0,4000.0
2339,ORIT_45e2a6,ORD_45e2a6,PilFea_8a5d,3,650.0,1950.0
2340,ORIT_a02231,ORD_a02231,BlaFle_394c,2,600.0,1200.0
2341,ORIT_9def86,ORD_9def86,MatSpr_ba3a,2,8000.0,16000.0
2342,ORIT_dc1736,ORD_dc1736,MatSpr_ccc4,2,6000.0,12000.0
2343,ORIT_df5aea,ORD_df5aea,BolCot_21df,4,300.0,1200.0
2344,ORIT_1acad6,ORD_1acad6,PilFea_56ac,4,650.0,2600.0
2345,ORIT_04b418,ORD_04b418,BolCot_31e6,1,300.0,300.0
2346,ORIT_935527,ORD_935527,MatPoc_2df5,1,17500.0,17500.0
2347,ORIT_55773c,ORD_55773c,PilPol_a442,1,180.0,180.0
2348,ORIT_e60a9f,ORD_e60a9f,MatSpr_28ce,1,6000.0,6000.0
2349,ORIT_c82716,ORD_c82716,BolPol_cfd7,1,220.0,220.0
2350,ORIT_cffd1a,ORD_cffd1a,BlaFle_c9a0,1,600.0,600.0
2351,ORIT_f3fc98,ORD_f3fc98,MatPoc_45de,1,13000.0,13000.0
2352,ORIT_fca077,ORD_fca077,MatSpr_ccc4,1,6000.0,6000.0
2353,ORIT_45afa9,ORD_45afa9,BedCot_4e8b,1,1500.0,1500.0
2354,ORIT_c28435,ORD_c28435,BedLin_5d3d,1,4200.0,4200.0
2355,ORIT_7355d1,ORD_7355d1,MatSpr_acd0,1,8000.0,8000.0
2356,ORIT_6fc320,ORD_6fc320,MatPoc_f6cb,1,17500.0,17500.0
2357,ORIT_aa046b,ORD_aa046b,PilFea_8a5d,1,650.0,650.0
2358,ORIT_42745d,ORD_42745d,MatSpr_06ac,2,4000.0,8000.0
2359,ORIT_6ac466,ORD_6ac466,MatSpr_ba3a,1,8000.0,8000.0
2360,ORIT_4345ce,ORD_4345ce,PilCot_b22a,1,250.0,250.0
2361,ORIT_61aef9,ORD_61aef9,MatPoc_f6cb,1,17500.0,17500.0
2362,ORIT_5d4866,ORD_5d4866,MatSpr_06ac,1,4000.0,4000.0
2363,ORIT_686ebd,ORD_686ebd,MatSpr_ba3a,1,8000.0,8000.0
2364,ORIT_6ea97e,ORD_6ea97e,MatSpr_ccc4,1,6000.0,6000.0
2365,ORIT_986cac,ORD_986cac,BolPol_cfd7,2,220.0,440.0
2366,ORIT_cdf659,ORD_cdf659,PilPol_3076,1,180.0,180.0
2367,ORIT_3c4fec,ORD_3c4fec,MatPoc_2df5,1,17500.0,17500.0
2368,ORIT_02fa96,ORD_02fa96,BolFea_d1d6,1,700.0,700.0
2369,ORIT_b3217e,ORD_b3217e,BedPol_5ab8,1,600.0,600.0
2370,ORIT_ba6ed4,ORD_ba6ed4,BedPol_f406,1,500.0,500.0
2371,ORIT_6d2834,ORD_6d2834,MatFoa_28ad,1,7500.0,7500.0
2372,ORIT_bac93b,ORD_bac93b,BedCot_17f5,1,1500.0,1500.0
2373,ORIT_957f8d,ORD_957f8d,MatSpr_acd0,4,8000.0,32000.0
2374,ORIT_fab33e,ORD_fab33e,MatSpr_acd0,3,8000.0,24000.0
2375,ORIT_508987,ORD_508987,PilPol_a442,4,180.0,720.0
2376,ORIT_94bb01,ORD_94bb01,MatFoa_182e,2,5500.0,11000.0
2377,ORIT_f47a62,ORD_f47a62,MatSpr_28ce,2,6000.0,12000.0
2378,ORIT_1975d5,ORD_1975d5,BlaCot_503c,2,2000.0,4000.0
2379,ORIT_639f02,ORD_639f02,MatPoc_f6cb,3,17500.0,52500.0
2380,ORIT_a72afc,ORD_a72afc,MatPoc_f6cb,4,17500.0,70000.0
2381,ORIT_be2f38,ORD_be2f38,BolPol_cfd7,1,220.0,220.0
2382,ORIT_6ff576,ORD_6ff576,MatSpr_ba3a,3,8000.0,24000.0
2383,ORIT_9425b9,ORD_9425b9,PilPol_662f,2,180.0,360.0
2384,ORIT_6a4d9c,ORD_6a4d9c,BedCot_2397,3,1500.0,4500.0
2385,ORIT_6851e0,ORD_6851e0,PilPol_3076,2,180.0,360.0
2386,ORIT_9c8963,ORD_9c8963,BedPol_2724,4,400.0,1600.0
2387,ORIT_4c90fa,ORD_4c90fa,BedCot_c645,4,1200.0,4800.0
2388,ORIT_1b0275,ORD_1b0275,MatSpr_acd0,3,8000.0,24000.0
2389,ORIT_09dbfc,ORD_09dbfc,BedPol_e207,3,400.0,1200.0
2390,ORIT_0fcd09,ORD_0fcd09,MatSpr_acd0,1,8000.0,8000.0
2391,ORIT_2c49bb,ORD_2c49bb,BedCot_87ca,1,1200.0,1200.0
2392,ORIT_bf07fa,ORD_bf07fa,MatSpr_ccc4,3,6000.0,18000.0
2393,ORIT_be170f,ORD_be170f,PilPol_a442,1,180.0,180.0
2394,ORIT_214659,ORD_214659,BolPol_cfd7,1,220.0,220.0
2395,ORIT_90ec99,ORD_90ec99,MatSpr_acd0,2,8000.0,16000.0
2396,ORIT_64fad3,ORD_64fad3,PilFea_115c,1,650.0,650.0
2397,ORIT_3dcb7f,ORD_3dcb7f,MatSpr_acd0,2,8000.0,16000.0
2398,ORIT_27a4b5,ORD_27a4b5,BedCot_6141,1,800.0,800.0
2399,ORIT_7cbac4,ORD_7cbac4,PilPol_3076,1,180.0,180.0
2400,ORIT_896f78,ORD_896f78,MatPoc_6ee7,1,13000.0,13000.0
2401,ORIT_cc51b4,ORD_cc51b4,PilFea_115c,1,650.0,650.0
2402,ORIT_b80ef1,ORD_b80ef1,MatPoc_6ee7,1,13000.0,13000.0
2403,ORIT_8ee89a,ORD_8ee89a,PilFea_115c,1,650.0,650.0
2404,ORIT_ce9486,ORD_ce9486,MatSpr_ba3a,1,8000.0,8000.0
2405,ORIT_c4cce3,ORD_c4cce3,MatSpr_acd0,2,8000.0,16000.0
2406,ORIT_3264b0,ORD_3264b0,BedPol_2724,1,400.0,400.0
2407,ORIT_c1f641,ORD_c1f641,BolPol_82d7,1,220.0,220.0
2408,ORIT_0b6a56,ORD_0b6a56,BolCot_21df,2,300.0,600.0
2409,ORIT_e2c4ff,ORD_e2c4ff,PilCot_f078,1,250.0,250.0
2410,ORIT_1fe2cb,ORD_1fe2cb,BedCot_2449,1,800.0,800.0
2411,ORIT_faa705,ORD_faa705,BedPol_2724,1,400.0,400.0
2412,ORIT_8b70f6,ORD_8b70f6,MatSpr_ccc4,1,6000.0,6000.0
2413,ORIT_e32a09,ORD_e32a09,MatSpr_ba3a,1,8000.0,8000.0
2414,ORIT_e40f89,ORD_e40f89,MatSpr_acd0,1,8000.0,8000.0
2415,ORIT_66b314,ORD_66b314,PilPol_662f,1,180.0,180.0
2416,ORIT_3a09d6,ORD_3a09d6,PilPol_a442,1,180.0,180.0
2417,ORIT_4ac29c,ORD_4ac29c,BedCot_6141,2,800.0,1600.0
2418,ORIT_8b318d,ORD_8b318d,MatFoa_8cd2,4,3500.0,14000.0
2419,ORIT_373a51,ORD_373a51,PilPol_662f,2,180.0,360.0
2420,ORIT_cec6b0,ORD_cec6b0,BedCot_c645,1,1200.0,1200.0
2421,ORIT_3f999e,ORD_3f999e,BolCot_3050,1,300.0,300.0
2422,ORIT_fb50d6,ORD_fb50d6,BlaCot_572e,1,2200.0,2200.0
2423,ORIT_18a245,ORD_18a245,BedPol_5ab8,1,600.0,600.0
2424,ORIT_c16fb3,ORD_c16fb3,MatPoc_2df5,1,17500.0,17500.0
2425,ORIT_726b39,ORD_726b39,BedPol_e207,1,400.0,400.0
2426,ORIT_e0ce57,ORD_e0ce57,BedCot_4a29,2,800.0,1600.0
2427,ORIT_1fd216,ORD_1fd216,MatSpr_acd0,2,8000.0,16000.0
2428,ORIT_9b979e,ORD_9b979e,BedPol_239e,1,600.0,600.0
2429,ORIT_90fc09,ORD_90fc09,MatSpr_56a3,2,4000.0,8000.0
2430,ORIT_c9f869,ORD_c9f869,MatSpr_06ac,1,4000.0,4000.0
2431,ORIT_545751,ORD_545751,BedPol_5144,1,600.0,600.0
2432,ORIT_7eca16,ORD_7eca16,MatPoc_2df5,1,17500.0,17500.0
2433,ORIT_955ca1,ORD_955ca1,MatPoc_45de,1,13000.0,13000.0
2434,ORIT_0f304c,ORD_0f304c,BlaFla_ad01,1,1200.0,1200.0
2435,ORIT_7b8473,ORD_7b8473,MatFoa_4414,3,3500.0,10500.0
2436,ORIT_885fa1,ORD_885fa1,MatPoc_27a0,1,8500.0,8500.0
2437,ORIT_8d53a1,ORD_8d53a1,MatPoc_f6cb,2,17500.0,35000.0
2438,ORIT_443ce6,ORD_443ce6,MatSpr_acd0,1,8000.0,8000.0
2439,ORIT_86e921,ORD_86e921,MatSpr_ccc4,1,6000.0,6000.0
2440,ORIT_c5a007,ORD_c5a007,PilPol_662f,1,180.0,180.0
2441,ORIT_0cf997,ORD_0cf997,BedCot_2397,1,1500.0,1500.0
2442,ORIT_f26834,ORD_f26834,BedCot_4a29,1,800.0,800.0
2443,ORIT_ee93f0,ORD_ee93f0,MatPoc_f6cb,1,17500.0,17500.0
2444,ORIT_be8c7f,ORD_be8c7f,MatPoc_2df5,1,17500.0,17500.0
2445,ORIT_b23d89,ORD_b23d89,BolCot_31e6,1,300.0,300.0
2446,ORIT_8e04ca,ORD_8e04ca,PilFea_56ac,2,650.0,1300.0
2447,ORIT_e7ab2e,ORD_e7ab2e,MatSpr_28ce,3,6000.0,18000.0
2448,ORIT_5b5a23,ORD_5b5a23,PilPol_a442,1,180.0,180.0
2449,ORIT_9c3821,ORD_9c3821,MatSpr_acd0,1,8000.0,8000.0
2450,ORIT_67d12e,ORD_67d12e,BedCot_17f5,1,1500.0,1500.0
2451,ORIT_7da10e,ORD_7da10e,BedCot_2397,3,1500.0,4500.0
2452,ORIT_f844a1,ORD_f844a1,MatPoc_27a0,1,8500.0,8500.0
2453,ORIT_535772,ORD_535772,BedCot_6141,4,800.0,3200.0
2454,ORIT_a7ad44,ORD_a7ad44,BedLin_5d3d,1,4200.0,4200.0
2455,ORIT_402a75,ORD_402a75,BedLin_d846,3,2000.0,6000.0
2456,ORIT_745f81,ORD_745f81,BedPol_2724,1,400.0,400.0
2457,ORIT_a8f04a,ORD_a8f04a,PilFea_56ac,1,650.0,650.0
2458,ORIT_3d2ed5,ORD_3d2ed5,BedPol_5ab8,3,600.0,1800.0
2459,ORIT_0577b6,ORD_0577b6,PilFea_115c,2,650.0,1300.0
2460,ORIT_70f3fb,ORD_70f3fb,BedPol_239e,2,600.0,1200.0
2461,ORIT_2d2efa,ORD_2d2efa,PilPol_3076,1,180.0,180.0
2462,ORIT_916011,ORD_916011,BedCot_c645,2,1200.0,2400.0
2463,ORIT_07f829,ORD_07f829,MatSpr_56a3,1,4000.0,4000.0
2464,ORIT_15d288,ORD_15d288,BedCot_4a29,2,800.0,1600.0
2465,ORIT_ce9526,ORD_ce9526,BedPol_2724,1,400.0,400.0
2466,ORIT_2c6aee,ORD_2c6aee,PilFea_8a5d,1,650.0,650.0
2467,ORIT_4510e5,ORD_4510e5,MatSpr_56a3,1,4000.0,4000.0
2468,ORIT_ddcd0d,ORD_ddcd0d,MatSpr_28ce,1,6000.0,6000.0
2469,ORIT_f9a306,ORD_f9a306,MatSpr_acd0,1,8000.0,8000.0
2470,ORIT_13e9d3,ORD_13e9d3,MatSpr_ba3a,3,8000.0,24000.0
2471,ORIT_bf1af2,ORD_bf1af2,PilPol_662f,1,180.0,180.0
2472,ORIT_bfbea2,ORD_bfbea2,MatSpr_28ce,1,6000.0,6000.0
2473,ORIT_008331,ORD_008331,MatSpr_56a3,1,4000.0,4000.0
2474,ORIT_db55de,ORD_db55de,BolPol_cfd7,1,220.0,220.0
2475,ORIT_65e9f0,ORD_65e9f0,BedPol_e207,1,400.0,400.0
2476,ORIT_07c172,ORD_07c172,BedCot_4a29,1,800.0,800.0
2477,ORIT_319b92,ORD_319b92,PilFea_115c,2,650.0,1300.0
2478,ORIT_c8c3c2,ORD_c8c3c2,PilFea_56ac,2,650.0,1300.0
2479,ORIT_342790,ORD_342790,MatSpr_ccc4,1,6000.0,6000.0
2480,ORIT_d5d4fe,ORD_d5d4fe,BedCot_4a29,4,800.0,3200.0
2481,ORIT_224c2d,ORD_224c2d,BedCot_4e8b,2,1500.0,3000.0
2482,ORIT_59e104,ORD_59e104,BedCot_2397,1,1500.0,1500.0
2483,ORIT_abdc95,ORD_abdc95,PilPol_662f,1,180.0,180.0
2484,ORIT_d8fe90,ORD_d8fe90,MatSpr_56a3,3,4000.0,12000.0
2485,ORIT_b589d3,ORD_b589d3,MatPoc_45de,1,13000.0,13000.0
2486,ORIT_b83ae0,ORD_b83ae0,BedPol_3807,3,500.0,1500.0
2487,ORIT_12a87a,ORD_12a87a,BedPol_239e,1,600.0,600.0
2488,ORIT_84b855,ORD_84b855,BedLin_18f8,1,2000.0,2000.0
2489,ORIT_6a07ce,ORD_6a07ce,MatSpr_28ce,2,6000.0,12000.0
2490,ORIT_4e3d1c,ORD_4e3d1c,MatPoc_45de,1,13000.0,13000.0
2491,ORIT_8b73ba,ORD_8b73ba,PilPol_a442,2,180.0,360.0
2492,ORIT_18e147,ORD_18e147,PilFea_56ac,4,650.0,2600.0
2493,ORIT_0ff1e4,ORD_0ff1e4,MatSpr_28ce,3,6000.0,18000.0
2494,ORIT_1a4e61,ORD_1a4e61,BedCot_2397,1,1500.0,1500.0
2495,ORIT_4dc46b,ORD_4dc46b,MatSpr_ba3a,1,8000.0,8000.0
2496,ORIT_8b7f52,ORD_8b7f52,MatFoa_4414,2,3500.0,7000.0
2497,ORIT_a5bfe4,ORD_a5bfe4,BedCot_4a29,1,800.0,800.0
2498,ORIT_4170af,ORD_4170af,PilPol_3076,2,180.0,360.0
2499,ORIT_fcf0a7,ORD_fcf0a7,MatSpr_ba3a,1,8000.0,8000.0
2500,ORIT_a648a5,ORD_a648a5,MatSpr_28ce,1,6000.0,6000.0
2501,ORIT_459235,ORD_459235,BedCot_2397,2,1500.0,3000.0
2502,ORIT_5228ea,ORD_5228ea,PilPol_662f,2,180.0,360.0
2503,ORIT_a7ac12,ORD_a7ac12,BolPol_cfd7,3,220.0,660.0
2504,ORIT_76d73b,ORD_76d73b,BlaFle_0f50,1,300.0,300.0
2505,ORIT_af2853,ORD_af2853,MatPoc_1e64,1,8500.0,8500.0
2506,ORIT_daeb9b,ORD_daeb9b,PilPol_662f,1,180.0,180.0
2507,ORIT_0e40cb,ORD_0e40cb,MatPoc_6ee7,1,13000.0,13000.0
2508,ORIT_d90206,ORD_d90206,PilPol_662f,1,180.0,180.0
2509,ORIT_6476f5,ORD_6476f5,BedCot_2449,3,800.0,2400.0
2510,ORIT_0a3ef2,ORD_0a3ef2,BedCot_4e8b,4,1500.0,6000.0
2511,ORIT_7eb4f7,ORD_7eb4f7,BedCot_2397,2,1500.0,3000.0
2512,ORIT_143252,ORD_143252,PilCot_f078,1,250.0,250.0
2513,ORIT_9f783c,ORD_9f783c,MatSpr_56a3,3,4000.0,12000.0
2514,ORIT_53836e,ORD_53836e,PilPol_3076,2,180.0,360.0
2515,ORIT_6e3de9,ORD_6e3de9,MatSpr_acd0,3,8000.0,24000.0
2516,ORIT_444ebf,ORD_444ebf,BlaFle_5881,2,700.0,1400.0
2517,ORIT_53e8b7,ORD_53e8b7,MatPoc_45de,1,13000.0,13000.0
2518,ORIT_ac92c8,ORD_ac92c8,PilCot_f078,4,250.0,1000.0
2519,ORIT_226823,ORD_226823,PilFea_8a5d,1,650.0,650.0
2520,ORIT_41ee23,ORD_41ee23,MatPoc_45de,1,13000.0,13000.0
2521,ORIT_3ef69d,ORD_3ef69d,MatSpr_ccc4,1,6000.0,6000.0
2522,ORIT_24bdd7,ORD_24bdd7,MatSpr_28ce,1,6000.0,6000.0
2523,ORIT_3b9830,ORD_3b9830,PilPol_a442,1,180.0,180.0
2524,ORIT_57ee9a,ORD_57ee9a,MatSpr_ccc4,2,6000.0,12000.0
2525,ORIT_afa2ea,ORD_afa2ea,MatSpr_ccc4,1,6000.0,6000.0
2526,ORIT_4cb651,ORD_4cb651,PilPol_662f,1,180.0,180.0
2527,ORIT_4a627a,ORD_4a627a,BedCot_4e8b,2,1500.0,3000.0
2528,ORIT_031bcf,ORD_031bcf,MatSpr_28ce,2,6000.0,12000.0
2529,ORIT_57c1da,ORD_57c1da,BedLin_67d1,1,3800.0,3800.0
2530,ORIT_6fed53,ORD_6fed53,MatSpr_28ce,1,6000.0,6000.0
2531,ORIT_162770,ORD_162770,PilPol_3076,1,180.0,180.0
2532,ORIT_6a6abd,ORD_6a6abd,BedCot_87ca,1,1200.0,1200.0
2533,ORIT_f02e36,ORD_f02e36,BedPol_5ab8,2,600.0,1200.0
2534,ORIT_8e420c,ORD_8e420c,MatSpr_acd0,1,8000.0,8000.0
2535,ORIT_40a5a1,ORD_40a5a1,MatSpr_ccc4,4,6000.0,24000.0
2536,ORIT_a312ee,ORD_a312ee,BedCot_17f5,1,1500.0,1500.0
2537,ORIT_5261c6,ORD_5261c6,PilFea_115c,1,650.0,650.0
2538,ORIT_26ddbd,ORD_26ddbd,MatSpr_ccc4,1,6000.0,6000.0
2539,ORIT_3f1d29,ORD_3f1d29,MatSpr_acd0,3,8000.0,24000.0
2540,ORIT_255dbb,ORD_255dbb,PilPol_662f,1,180.0,180.0
2541,ORIT_9716b9,ORD_9716b9,BedCot_2449,1,800.0,800.0
2542,ORIT_e64dd6,ORD_e64dd6,MatSpr_ccc4,1,6000.0,6000.0
2543,ORIT_e5b55d,ORD_e5b55d,MatSpr_ccc4,2,6000.0,12000.0
2544,ORIT_c534fe,ORD_c534fe,MatSpr_ba3a,2,8000.0,16000.0
2545,ORIT_4d8c04,ORD_4d8c04,MatPoc_2df5,3,17500.0,52500.0
2546,ORIT_db5682,ORD_db5682,MatPoc_2df5,3,17500.0,52500.0
2547,ORIT_9c091c,ORD_9c091c,BedPol_5144,3,600.0,1800.0
2548,ORIT_d0b5c3,ORD_d0b5c3,BedPol_e8c9,2,400.0,800.0
2549,ORIT_4ca69a,ORD_4ca69a,BolPol_82d7,1,220.0,220.0
2550,ORIT_631eaa,ORD_631eaa,MatSpr_28ce,3,6000.0,18000.0
2551,ORIT_007f03,ORD_007f03,BedCot_2397,3,1500.0,4500.0
2552,ORIT_631771,ORD_631771,PilFea_115c,3,650.0,1950.0
2553,ORIT_569c8e,ORD_569c8e,MatPoc_2df5,1,17500.0,17500.0
2554,ORIT_24b570,ORD_24b570,BedCot_2449,1,800.0,800.0
2555,ORIT_8b5754,ORD_8b5754,BedLin_aa0f,1,4200.0,4200.0
2556,ORIT_9c3e09,ORD_9c3e09,BolPol_cfd7,1,220.0,220.0
2557,ORIT_664f8d,ORD_664f8d,MatPoc_2df5,4,17500.0,70000.0
2558,ORIT_77af95,ORD_77af95,BedPol_5ab8,1,600.0,600.0
2559,ORIT_11e840,ORD_11e840,PilPol_662f,1,180.0,180.0
2560,ORIT_be7fa7,ORD_be7fa7,MatPoc_f6cb,1,17500.0,17500.0
2561,ORIT_d6e06c,ORD_d6e06c,BedPol_2724,1,400.0,400.0
2562,ORIT_d7678c,ORD_d7678c,MatPoc_f6cb,1,17500.0,17500.0
2563,ORIT_37a7af,ORD_37a7af,BedCot_17f5,1,1500.0,1500.0
2564,ORIT_64ed62,ORD_64ed62,MatPoc_45de,2,13000.0,26000.0
2565,ORIT_6ba42f,ORD_6ba42f,BolPol_f3ad,1,220.0,220.0
2566,ORIT_262d14,ORD_262d14,MatPoc_f6cb,1,17500.0,17500.0
2567,ORIT_3d945d,ORD_3d945d,BedCot_17f5,1,1500.0,1500.0
2568,ORIT_dc8c59,ORD_dc8c59,MatFoa_182e,1,5500.0,5500.0
2569,ORIT_974dde,ORD_974dde,MatPoc_2df5,1,17500.0,17500.0
2570,ORIT_ed2384,ORD_ed2384,BedPol_e207,2,400.0,800.0
2571,ORIT_b792d0,ORD_b792d0,BolPol_f3ad,3,220.0,660.0
2572,ORIT_fcd999,ORD_fcd999,MatFoa_e09a,1,5500.0,5500.0
2573,ORIT_24eeff,ORD_24eeff,MatSpr_acd0,1,8000.0,8000.0
2574,ORIT_a0e415,ORD_a0e415,PilFea_56ac,2,650.0,1300.0
2575,ORIT_cf5e4f,ORD_cf5e4f,PilPol_a442,1,180.0,180.0
2576,ORIT_a40111,ORD_a40111,MatPoc_6ee7,2,13000.0,26000.0
2577,ORIT_75d486,ORD_75d486,MatPoc_27a0,3,8500.0,25500.0
2578,ORIT_d63fd4,ORD_d63fd4,BedCot_17f5,2,1500.0,3000.0
2579,ORIT_4cd68d,ORD_4cd68d,BedCot_87ca,1,1200.0,1200.0
2580,ORIT_708535,ORD_708535,MatPoc_45de,3,13000.0,39000.0
2581,ORIT_f1a7e9,ORD_f1a7e9,BedCot_4e8b,3,1500.0,4500.0
2582,ORIT_d1ade2,ORD_d1ade2,MatPoc_45de,2,13000.0,26000.0
2583,ORIT_fe07bf,ORD_fe07bf,MatFoa_e09a,3,5500.0,16500.0
2584,ORIT_3cec29,ORD_3cec29,BedCot_4e8b,4,1500.0,6000.0
2585,ORIT_d1bd31,ORD_d1bd31,MatPoc_1e64,3,8500.0,25500.0
2586,ORIT_f0b723,ORD_f0b723,BedCot_d278,2,1200.0,2400.0
2587,ORIT_20901c,ORD_20901c,MatPoc_6ee7,2,13000.0,26000.0
2588,ORIT_55dd7e,ORD_55dd7e,MatPoc_f6cb,1,17500.0,17500.0
2589,ORIT_25e01d,ORD_25e01d,MatSpr_acd0,2,8000.0,16000.0
2590,ORIT_df2da1,ORD_df2da1,MatPoc_1e64,1,8500.0,8500.0
2591,ORIT_2ba005,ORD_2ba005,MatSpr_28ce,2,6000.0,12000.0
2592,ORIT_f99f40,ORD_f99f40,PilFea_115c,1,650.0,650.0
2593,ORIT_a957b3,ORD_a957b3,PilCot_3481,1,250.0,250.0
2594,ORIT_c4899a,ORD_c4899a,MatFoa_e09a,1,5500.0,5500.0
2595,ORIT_7c3584,ORD_7c3584,MatSpr_56a3,1,4000.0,4000.0
2596,ORIT_2f86b4,ORD_2f86b4,BedCot_2449,1,800.0,800.0
2597,ORIT_2106ff,ORD_2106ff,MatPoc_2df5,1,17500.0,17500.0
2598,ORIT_bcbcb2,ORD_bcbcb2,BolPol_f3ad,3,220.0,660.0
2599,ORIT_0c0b89,ORD_0c0b89,MatPoc_2df5,1,17500.0,17500.0
2600,ORIT_985a4b,ORD_985a4b,BedCot_17f5,1,1500.0,1500.0
2601,ORIT_6c064d,ORD_6c064d,MatPoc_2df5,1,17500.0,17500.0
2602,ORIT_31372e,ORD_31372e,MatSpr_28ce,2,6000.0,12000.0
2603,ORIT_779553,ORD_779553,MatPoc_f6cb,1,17500.0,17500.0
2604,ORIT_0324d2,ORD_0324d2,MatFoa_13fa,1,7500.0,7500.0
2605,ORIT_050c9c,ORD_050c9c,MatPoc_f6cb,1,17500.0,17500.0
2606,ORIT_d23ce9,ORD_d23ce9,MatSpr_06ac,1,4000.0,4000.0
2607,ORIT_2db99c,ORD_2db99c,PilPol_662f,1,180.0,180.0
2608,ORIT_86061c,ORD_86061c,BedLin_f732,2,4200.0,8400.0
2609,ORIT_a4d6f8,ORD_a4d6f8,PilPol_3076,2,180.0,360.0
2610,ORIT_93d341,ORD_93d341,MatSpr_28ce,3,6000.0,18000.0
2611,ORIT_9c43c7,ORD_9c43c7,MatSpr_acd0,1,8000.0,8000.0
2612,ORIT_6cb51e,ORD_6cb51e,BedCot_17f5,2,1500.0,3000.0
2613,ORIT_ccc38a,ORD_ccc38a,BolPol_cfd7,2,220.0,440.0
2614,ORIT_6f5523,ORD_6f5523,MatPoc_1e64,1,8500.0,8500.0
2615,ORIT_963d98,ORD_963d98,MatSpr_ccc4,1,6000.0,6000.0
2616,ORIT_7c45e0,ORD_7c45e0,MatFoa_182e,1,5500.0,5500.0
2617,ORIT_6af857,ORD_6af857,BedCot_2449,1,800.0,800.0
2618,ORIT_8431e1,ORD_8431e1,BolCot_3050,3,300.0,900.0
2619,ORIT_2def28,ORD_2def28,PilPol_662f,1,180.0,180.0
2620,ORIT_3c2d21,ORD_3c2d21,PilPol_a442,1,180.0,180.0
2621,ORIT_bf07d5,ORD_bf07d5,MatSpr_ccc4,1,6000.0,6000.0
2622,ORIT_dcddc8,ORD_dcddc8,BolCot_31e6,1,300.0,300.0
2623,ORIT_e335f4,ORD_e335f4,MatSpr_28ce,1,6000.0,6000.0
2624,ORIT_384334,ORD_384334,MatSpr_28ce,2,6000.0,12000.0
2625,ORIT_471853,ORD_471853,MatSpr_28ce,2,6000.0,12000.0
2626,ORIT_13740f,ORD_13740f,MatPoc_45de,1,13000.0,13000.0
2627,ORIT_da51bf,ORD_da51bf,PilFea_56ac,1,650.0,650.0
2628,ORIT_a1c62a,ORD_a1c62a,BolPol_cfd7,2,220.0,440.0
2629,ORIT_a05a02,ORD_a05a02,MatFoa_8cd2,1,3500.0,3500.0
2630,ORIT_ca851f,ORD_ca851f,MatPoc_45de,1,13000.0,13000.0
2631,ORIT_16c38c,ORD_16c38c,BedCot_d278,1,1200.0,1200.0
